Trade_Date,Issuer,Symbol,Lead/Joint-Lead_ Managers,Offer_Price,Opening_Price,1st Day_Close,1st Day.1_% Px Chng ,$ Change_Opening,$ Change.1_Close,Star_Ratings,Performed
2017-06-14,TCG BDC ,CGBD,"BofA Merrill Lynch/ Morgan Stanley/ J.P. Morgan/ Citigroup/ Keefe, Bruyette & Woods (A Stifel Company)/ Wells Fargo Securities",18.5,17.8,18.11,-0.021081081081081112,-0.6999999999999993,-0.39000000000000057,1,
2017-06-20,Bison Capital Acquisition ,BCACU,EarlyBirdCapital,10.0,10.1,10.7,0.06999999999999992,0.09999999999999963,0.6999999999999993,1,
2017-06-20,Constellation Alpha Capital,CNACU,Cowen,10.0,10.0,10.01,0.0009999999999999788,0.0,0.009999999999999787,1,
2017-06-22,Altice USA ,ATUS,"J.P. Morgan/ Morgan Stanley/ Citigroup/ Goldman, Sachs/ BofA Merrill Lynch/ Barclays/ BNP PARIBAS/ Deutsche Bank Securities/ RBC Capital Markets",30.0,31.6,32.71,0.09033333333333336,1.6000000000000014,2.7100000000000013,2,
2017-06-22,"Safety, Income and Growth ",SAFE,BofA Merrill Lync/ J.P. Morgan/ Barclays/ Citigroup/ Raymond James,20.0,19.0,19.0,-0.05,-1.0,-1.0,1,
2017-06-22,SG Blocks ,SBGX,Joseph Gunnar,5.0,4.75,4.92,-0.016000000000000014,-0.25,-0.08000000000000007,1,
2017-06-23,Granite Point Mortgage Trust ,GPMT,J.P. Morgan/ Morgan Stanley/ Citigroup,19.5,18.25,19.0,-0.02564102564102564,-1.25,-0.5,1,
2017-06-23,Hennessy Capital Acquisition Corp. III ,HCAC.U,Credit Suisse/ Stifel,10.0,10.04,10.05,0.005000000000000071,0.03999999999999915,0.05000000000000071,1,
2017-06-26,Avenue Therapeutics ,ATXI,Oppenheimer,6.0,7.6,8.25,0.375,1.5999999999999996,2.25,1,Missed
2017-06-26,Esquire Financial Holdings ,ESQ,Sandler O’Neill & Partners,14.0,15.9,15.25,0.08928571428571429,1.9000000000000004,1.25,2,
2017-06-27,Mersana Therapeutics ,MRSN,J.P. Morgan/ Cowen/ Leerink Partners,15.0,14.25,14.0,-0.06666666666666668,-0.75,-1.0,3,Missed
2017-06-27,TPG Pace Holdings ,TPGH.U,Deutsche Bank Securities/ Goldman Sachs,10.0,10.2,10.25,0.025,0.1999999999999993,0.25,1,
2017-06-29,Aileron Therapeutics ,ALRN,BofA Merrill Lynch/ Jefferies,15.0,13.75,10.8,-0.28,-1.25,-4.199999999999998,2,Missed
2017-06-29,Blue Apron Holdings ,APRN,Goldman Sachs/ Morgan Stanley/ Citigroup/ Barclays,10.0,10.0,10.0,0.0,0.0,0.0,1,
2017-06-29,Dova Pharmaceuticals ,DOVA,J.P. Morgan/ Jefferies/ Leerink Partners,17.0,19.25,19.81,0.16529411764705876,2.25,2.8099999999999987,2,
2017-06-30,Byline Bancorp ,BY,"BofA Merrill Lynch/ Keefe, Bruyette & Woods (A Stifel Company)",19.0,20.35,20.05,0.05526315789473688,1.3500000000000014,1.0500000000000007,2,
2017-06-30,Tintri ,TNTR,Morgan Stanley/ BofAMerrill Lynch/ Pacific Crest Securities (a division of KeyBanc Capital Markets),7.0,7.12,7.27,0.038571428571428513,0.1200000000000001,0.2699999999999996,1,
2017-07-12,Co-Diagnostics ,CODX,WallachBeth Capital/ Network 1 Securities,6.0,6.0,5.81,-0.03166666666666673,0.0,-0.1900000000000004,1,
2017-07-14,Akcea Therapeutics ,AKCA,Cowen and Company/ Stifel/ Wells Fargo Securities,8.0,8.13,9.48,0.18500000000000005,0.13000000000000078,1.4800000000000004,1,
2017-07-19,Federal Street Acquisition ,FSACU,Citigroup/ BofA Merrill Lynch,10.0,10.06,10.1,0.009999999999999964,0.0600000000000005,0.09999999999999963,1,
2017-07-20,Calyxt ,CLXT,Citigroup/ Credit Suisse/ Jefferies,8.0,9.5,11.25,0.40625,1.5,3.25,1,
2017-07-20,Kala Pharmaceuticals ,KALA,J.P. Morgan/ BofA Merrill Lynch ,15.0,16.7,18.62,0.2413333333333334,1.6999999999999993,3.620000000000001,2,
2017-07-20,TPG RE Finance Trust ,TRTX,"BofA Merrill Lynch/ Citigroup/ Goldman, Sachs/ Wells Fargo Securities/ Deutsche Bank Securities/ Morgan Stanley/ Barclays",20.0,19.58,19.58,-0.021000000000000085,-0.4200000000000017,-0.4200000000000017,1,
2017-07-21,PetIQ ,PETQ,Jefferies/ William Blair,16.0,21.0,23.25,0.453125,5.0,7.25,1,Missed
2017-07-26,RBB Bancorp ,RBB,"Sandler O’Neill/ Keefe, Bruyette & Woods (A Stifel Company)/ Stephens",23.0,23.32,23.35,0.015217391304347887,0.3200000000000003,0.3500000000000014,2,
2017-07-27,Industrea Acquisition ,INDUU,FBR/ B. Riley & Co.,10.0,10.02,10.02,0.0019999999999999575,0.01999999999999957,0.01999999999999957,1,
2017-07-27,Pensare Acquisition ,WRLSU,EarlyBirdCapital,10.0,10.05,10.04,0.003999999999999915,0.05000000000000071,0.03999999999999915,1,
2017-07-27,Sienna Biopharmaceuticals (SNNA),SNNA,J.P. Morgan/ Cowen/ BMO Capital Markets,15.0,19.05,19.25,0.2833333333333333,4.050000000000002,4.25,2,
2017-07-28,Newater Technology ,NEWA,ViewTrade Securities,5.0,7.32,8.93,0.7859999999999999,2.3200000000000003,3.93,N/C,No Call
2017-07-28,Redfin ,RDFN,Goldman Sachs/ Allen & Company/ BofA Merrill Lynch/ RBC Capital Markets,15.0,19.56,21.7,0.4466666666666666,4.559999999999999,6.699999999999998,3,
2017-08-02,Clementia Pharmaceuticals ,CMTA,Morgan Stanley/ Leerink Partners,15.0,18.25,16.35,0.0900000000000001,3.25,1.3500000000000014,3,
2017-08-03,Venator Materials PLC ,VNTR,Citigroup/ Goldman Sachs/ BofA Merrill Lynch/ J.P. Morgan ,20.0,20.89,20.65,0.03249999999999993,0.8900000000000006,0.6499999999999986,1,
2017-08-09,I-AM Capital Acquisition ,IAMXU,Maxim Group LLC,10.0,10.05,10.05,0.005000000000000071,0.05000000000000071,0.05000000000000071,1,
2017-08-11,Ranger Energy Services ,RNGR,Credit Suisse/ Simmons & Company International (Energy Specialists of Piper Jaffray)/ Wells Fargo Securities,14.5,14.0,14.22,-0.019310344827586163,-0.5,-0.27999999999999936,2,Missed
2017-08-11,YogaWorks ,YOGA,Cowen/ Stephens/ Guggenheim Securities,5.5,5.5,4.85,-0.11818181818181825,0.0,-0.6500000000000004,2,Missed
2017-08-16,Capitol Investment Corp. IV ,CIC.U,Citigroup/ Deutsche Bank Securities/ J.P. Morgan,10.0,10.1,10.02,0.0019999999999999575,0.09999999999999963,0.01999999999999957,1,
2017-08-17,Atlantic Acquisition,ATACU,EarlyBirdCapital/ I-Bankers,10.0,10.05,10.06,0.00600000000000005,0.05000000000000071,0.0600000000000005,1,
2017-09-14,Social Capital Hedosophia Holdings ,IPOA.U,Credit Suisse,10.0,10.2,10.31,0.03100000000000005,0.1999999999999993,0.3100000000000005,1,
2017-09-14,Tremont Mortgage Trust (TRMT),TRMT,UBS Investment Bank/ Citigroup/ RBC Capital Markets,20.0,17.75,17.29,-0.13550000000000004,-2.25,-2.7100000000000013,1,
2017-09-15,Draper Oakwood Technology Acquisition ,DOTAU,EarlyBirdCapital,10.0,10.07,10.16,0.016000000000000014,0.07000000000000027,0.16000000000000014,1,
2017-09-20,BEST Inc. ,BSTI,Citigroup/ Credit Suisse/ Goldman Sachs/ J.P. Morgan/ Deutsche Bank,10.0,11.48,10.52,0.05199999999999996,1.4800000000000004,0.5199999999999996,1,
2017-09-20,Celcuity ,CELC,Craig-Hallum Capital Group,9.5,12.35,14.29,0.5042105263157893,2.85,4.789999999999999,1,Missed
2017-09-20,Despegar.com ,DESP,Morgan Stanley/ Citigroup,26.0,29.0,31.78,0.22230769230769235,3.0,5.780000000000001,2,
2017-09-20,Krystal Biotech ,KRYS,Ladenburg Thalmann,10.0,10.5,10.64,0.06400000000000006,0.5,0.6400000000000006,1,
2017-09-20,Zai Lab,ZLAB,J.P. Morgan/ Citigroup/ Leerink Partners,18.0,24.0,27.93,0.5516666666666666,6.0,9.93,2,
2017-09-21,Oasis Midstream Partners LP ,OMP,Morgan Stanley/ Citigroup/ Wells Fargo Securities,17.0,16.75,16.75,-0.014705882352941175,-0.25,-0.25,1,
2017-09-21,TDH Holdings ,PETZ,ViewTrade Securities,4.25,6.75,6.41,0.5082352941176471,2.5,2.16,N/C,No Call
2017-09-22,Secoo Holding Limited ,SECO,Jefferies,13.0,12.1,10.0,-0.2307692307692308,-0.9000000000000004,-3.0,1,
2017-09-27,RYB Education ,RYB,Credit Suisse/ Morgan Stanley,18.5,24.12,25.9,0.3999999999999999,5.620000000000001,7.399999999999999,2,
2017-02-28,Deciphera Pharmaceuticals ,DCPH,J.P. Morgan/ Piper Jaffray,17.0,20.05,17.65,0.03823529411764698,3.0500000000000007,0.6499999999999986,2,
2017-09-28,Nightstar Therapeutics ,NITE,Jefferies/ Leerink Partners/ BMO Capital Markets,14.0,17.25,24.0,0.7142857142857143,3.25,10.0,1,
2017-09-28,NuCana plc ,NCNA,Citigroup/ Jefferies/ Cowen,15.0,15.5,16.15,0.07666666666666658,0.5,1.1499999999999986,1,
2017-09-28,Roku ,ROKU,Morgan Stanley/ Citigroup,14.0,15.78,23.5,0.6785714285714286,1.7799999999999994,9.5,2,
2017-09-29,PQ Group ,PGQ,Morgan Stanley/ Goldman Sachs/ Citigroup/ Credit Suisse,17.5,17.0,17.25,-0.014285714285714284,-0.5,-0.25,1,
2017-10-05,Black Ridge Acquisition ,BRACU,EarlyBirdCapital,10.0,10.09,10.15,0.015000000000000038,0.08999999999999986,0.15000000000000036,1,
2017-10-05,Rhythm Pharmaceuticals ,RYTH,Morgan Stanley/ BofA Merrill Lynch/ Cowen,17.0,23.21,30.0,0.7647058823529411,6.210000000000001,13.0,3,
2017-10-06,Switch ,SWCH,Goldman Sachs/ J.P. Morgan/ BMO Capital Markets/ Wells Fargo Securities,17.0,21.7,20.84,0.22588235294117645,4.699999999999998,3.84,3,
2017-10-12,CarGurus ,CARG,Goldman Sachs/ Allen & Company/ RBC Capital Markets,16.0,29.0,27.58,0.7237499999999999,13.0,11.579999999999998,3,
2017-10-12,OrthoPediatrics  ,KIDS,Piper Jaffray/ Stifel,13.0,18.0,19.72,0.5169230769230768,5.0,6.719999999999999,2,
2017-10-12,Restoration Robotics ,HAIR,National Securities Corporation,7.0,8.85,9.92,0.4171428571428572,1.85,2.92,1,Missed
2017-10-13,OptiNose,OPTN,Jefferies/ Piper Jaffray/ BMO Capital Markets/ RBC Capital Markets,16.0,20.0,19.0,0.1875,4.0,3.0,2,
2017-10-18,Qudian ,QD,Morgan Stanley/ Credit Suisse/ Citigroup/CICc/ UBS Securities,24.0,34.5,29.18,0.21583333333333327,10.5,5.18,3,
2017-10-19,MongoDB ,MDB,Morgan Stanley/ Goldman Sachs/ Barclays/ Allen & Company,24.0,33.0,32.07,0.33625,9.0,8.07,3,
2017-10-19,Mosaic Acquisition ,MOSC.U,Deutsche Bank Securities/ RBC Capital Markets/ J.P. Morgan,10.0,10.2,10.15,0.015000000000000038,0.1999999999999993,0.15000000000000036,1,
2017-10-20,Sea Limited ,SE,Goldman Sachs (Asia)/ Morgan Stanley/ Credit Suisse,15.0,16.25,16.26,0.0840000000000001,1.25,1.2600000000000016,3,
2017-10-20,RISE Education Cayman ,REDU,Morgan Stanley/ Credit Suisse,14.5,16.0,16.61,0.1455172413793103,1.5,2.1099999999999994,3,
2017-10-25,Haymaker Acquisition ,HYACU,Cantor Fitzgerald,10.0,10.07,10.01,0.0009999999999999788,0.07000000000000027,0.009999999999999787,1,
2017-10-26,BP Midstream Partners LP ,BPMP,Citigroup/ Goldman Sachs/ Morgan Stanley/ Barclays/ Credit Suisse/ J.P. Morgan/ UBS Investment Bank,18.0,16.85,17.25,-0.04166666666666666,-1.1499999999999986,-0.75,1,
2017-10-26,CM Seven Star Acquisition ,CMSSU,EarlyBirdCapital,10.0,10.01,10.01,0.0009999999999999788,0.009999999999999787,0.009999999999999787,1,
2017-10-26,National Vision Holdings ,EYE,BofA Merrill Lynch/ Goldman Sachs/ Citigroup/ KKR/ Morgan Stanley/ Jefferies/ UBS Investment Bank/ Wells Fargo Securities,22.0,28.75,27.83,0.2649999999999999,6.75,5.829999999999997,3,
2017-10-27,Merchants Bancorp ,MBIN,Sandler O'Neill + Partners/ Stephens/ Raymond James,16.0,17.0,16.8,0.05000000000000005,1.0,0.8000000000000007,2,
2017-10-27,Nexa Resources S.A. ,NEXA,J.P. Morgan/ BMO Capital Markets/ Morgan Stanley/ Credit Suisse,16.0,16.5,17.4,0.08749999999999991,0.5,1.3999999999999986,1,
2017-10-27,ForeScout Technologies ,FSCT,Morgan Stanley/ J.P. Morgan/ Citigroup,22.0,26.25,25.5,0.1590909090909091,4.25,3.5,3,
2017-11-01,Altair Engineering ,ALTR,J.P. Morgan/ RBC Capital Markets/ Deutsche Bank Securities,13.0,17.0,18.31,0.4084615384615384,4.0,5.309999999999999,3,
2017-11-01,Loma Negra ,LOMA,BofA Merrill Lynch/ Bradesco BBI/ Citigroup/ HSBC/ Itaú BBA/ Morgan Stanley,19.0,21.65,21.35,0.12368421052631587,2.6499999999999986,2.3500000000000014,2,
2017-11-02,Allena Pharmaceuticals ,ALNA,Credit Suisse/ Jefferies/ Cowen,14.0,12.0,9.98,-0.2871428571428571,-2.0,-4.02,1,
2017-11-02,Evoqua Water Technologies ,AQUA,Credit Suisse/ J.P. Morgan/ RBC Capital Markets,18.0,19.1,20.88,0.15999999999999995,1.1000000000000014,2.879999999999999,2,
2017-11-02,Funko ,FNKO,Goldman Sachs/ J.P. Morgan/ BofA Merrill Lynch,12.0,8.0,7.07,-0.4108333333333333,-4.0,-4.93,2,Missed
2017-11-02,Spero Therapeutics ,SPRO,BofA Merrill Lynch/ Cowen/ Stifel,14.0,13.25,11.5,-0.17857142857142858,-0.75,-2.5,2,Missed
2017-11-03,ACM Research ,ACMR,Roth Capital Partners,5.6,8.17,6.05,0.08035714285714289,2.5700000000000003,0.4500000000000002,1,
2017-11-03,Aquantia ,AQ,Morgan Stanley/ Barclays/ Deutsche Bank Securities,9.0,9.31,9.51,0.056666666666666636,0.3100000000000005,0.5099999999999998,1,
2017-11-03,Sentinel Energy Services ,STNLU,Citigroup/ Goldman Sachs/ Credit Suisse,10.0,10.14,10.05,0.005000000000000071,0.14000000000000054,0.05000000000000071,1,
2017-11-08,CBTX ,CBTX,"Stephens/Keefe, Bruyette",26.0,28.0,28.71,0.10423076923076928,2.0,2.7100000000000013,2,
2017-11-08,Fireman B.V. ,IFRX,J.P. Morgan/ Leerink Partners/ BMO Capital Markets,15.0,15.19,14.99,-0.0006666666666666523,0.1899999999999995,-0.009999999999999787,1,
2017-11-08,Four Seasons Education ,FEDU,Morgan Stanley/ Citigroup/ China Renaissance,10.0,10.2,9.5,-0.05,0.1999999999999993,-0.5,1,
2017-11-08,Metropolitan Bank Holding ,MCB,"J.P Morgan/ Keefe, Bruyette & Woods (A Stifel Company)",35.0,38.44,37.21,0.06314285714285718,3.4399999999999977,2.210000000000001,2,
2017-11-09,Apellis Pharmaceuticals ,APLS,Citigroup/ J.P. Morgan/ Evercore ISI,14.0,14.5,14.03,0.002142857142857097,0.5,0.029999999999999364,1,
2017-11-09,Sogou ,SOGO,J.P. Morgan/ Credit Suisse/ Goldman Sachs/ CICC,13.0,13.0,13.5,0.038461538461538464,0.0,0.5,3,Missed
2017-11-10,Bandwidth ,BAND,Morgan Stanley/ KeyBanc Capital Markets/ Baird,20.0,21.06,21.19,0.059500000000000074,1.0599999999999987,1.1900000000000013,2,
2017-11-10,PPDAI Group ,PPDF,Credit Suisse/ Citigroup,13.0,13.3,13.08,0.006153846153846159,0.3000000000000007,0.08000000000000007,1,
2017-11-15,SendGrid ,SEND,Morgan Stanley/ J.P. Morgan,16.0,18.55,18.0,0.125,2.5500000000000007,2.0,3,
2017-11-16,Arsanis ,ASNS,Citigroup/ Cowen/ Piper Jaffray,10.0,13.0,14.03,0.4029999999999999,3.0,4.0299999999999985,1,
2017-11-16,Jianpu Technology ,JT,Goldman Sachs (Asia)/ Morgan Stanley/ J.P. Morgan,8.0,8.25,8.4,0.05000000000000005,0.25,0.4000000000000004,1,
2017-11-17,Bluegreen Vacations ,BXG,Stifel/ Credit Suisse,14.0,12.55,13.0,-0.07142857142857142,-1.4499999999999993,-1.0,1,
2017-11-17,Legacy Acquisition ,LGCU,Wells Fargo Securities/ Cantor Fitzgerald/ Stifel,10.0,10.0,10.0,0.0,0.0,0.0,1,
2017-11-17,SailPoint Technologies Holdings ,SAIL,Morgan Stanley/ Citigroup/ Jefferies/ RBC Capital Markets,12.0,14.9,13.0,0.08333333333333333,2.9000000000000004,1.0,3,
2017-11-17,scPharmaceuticals ,SCPH,Jefferies/ Leerink Partners/ BMO Capital Markets,14.0,14.25,14.1,0.007142857142857118,0.25,0.09999999999999963,1,
2017-11-17,Stitch Fix ,SFIX,Goldman Sachs/ J.P. Morgan Securities,15.0,16.9,15.15,0.010000000000000023,1.8999999999999984,0.15000000000000036,1,
2017-11-17,Sterling Bancorp ,SBT,Sandler O'Neill & Partners,12.0,12.35,12.16,0.013333333333333345,0.34999999999999964,0.16000000000000014,2,
2017-11-20,Big Rock Partners Acquisition ,BRPAU,EarlyBirdCapital,10.0,10.01,10.01,0.0009999999999999788,0.009999999999999787,0.009999999999999787,1,
2017-11-29,ReTo Eco-Solutions ,RETO,ViewTrade Securities,5.0,8.3,10.57,1.114,3.3000000000000007,5.57,N/C,No Call
2017-12-01,Leisure Acquisition,LACQU,Morgan Stanley,10.0,10.0,9.96,-0.003999999999999915,0.0,-0.03999999999999915,1,
2017-12-01,Regalwood Global Energy ,RWGE.U,Citigroup/ J.P. Morgan,10.0,10.01,10.0,0.0,0.009999999999999787,0.0,1,
2017-12-07,CURO Group Holdings ,CURO,Credit Suisse/ Jefferies/ Stephens,14.0,14.8,14.2,0.014285714285714237,0.8000000000000007,0.1999999999999993,1,
2017-12-07,Odonate Therapeutics ,ODT,Goldman Sachs/ Jefferies,24.0,23.0,23.0,-0.04166666666666666,-1.0,-1.0,1,
2017-12-07,Quanterix ,QTRX,J.P. Morgan/Leerink Partners,15.0,16.25,17.47,0.1646666666666666,1.25,2.4699999999999993,1,Missed
2017-12-08,Denali Therapeutics ,DNLI,Goldman Sachs/ Morgan Stanley/ J.P. Morgan,18.0,21.55,21.45,0.19166666666666665,3.5500000000000007,3.4499999999999997,2,
2017-12-08,GigCapital ,GIG.U,Cowen/ Chardan,10.0,10.0,10.0,0.0,0.0,0.0,1,
2017-12-08,Luther Burbank ,LBC,"Keefe, Bruyette & Woods (A Stifel Company) Sandler O'Neill + Partners",10.75,11.75,11.75,0.09302325581395347,1.0,1.0,2,
2017-12-15,Casa Systems ,CASA,Morgan Stanley/ Barclays,13.0,13.5,14.4,0.10769230769230773,0.5,1.4000000000000004,1,
2017-12-15,Newmark Group ,NMRK,Goldman Sachs/ BofA Merrill Lynch/ Citigroup/ Cantor Fitzgerald,14.0,14.05,13.95,-0.003571428571428622,0.05000000000000071,-0.05000000000000071,1,
2017-12-21,LexinFintech Holdings Ltd. ,LX,Goldman Sachs (Asia)/ BofA Merrill Lynch/ Deutsche Bank Securities/ China Renaissance,9.0,11.8,10.7,0.1888888888888888,2.8000000000000007,1.6999999999999993,1,Missed
2017-12-22,iClick Interactive Asia Group ,ICLK,Roth,8.0,8.5,9.0,0.125,0.5,1.0,1,
2016-02-03,"BeiGene, Ltd. ",BGNE,Goldman Sachs/ Morgan Stanley/ Cowen and Company,24.0,28.97,28.32,0.18000000000000002,4.969999999999999,4.32,3,
2016-02-03,Editas Medicine ,EDIT,Morgan Stanley/ J.P. Morgan,16.0,18.0,18.2,0.13749999999999996,2.0,2.1999999999999997,2,
2016-02-11,AveXis ,AVXS,Goldman Sachs/ Jefferies,20.0,18.02,18.05,-0.09749999999999996,-1.9800000000000004,-1.9499999999999995,2,Missed
2016-02-11,Proteostasis Therapeutics ,PTI,Leerink Partners/ RBC Capital Markets,8.0,8.0,6.64,-0.17000000000000004,0.0,-1.3600000000000003,1,
2016-02-24,Silver Run Acquisition ,SRAQU,Deutsche Bank Securities/ Citigroup/ Goldman Sachs,10.0,10.01,10.21,0.021000000000000085,0.009999999999999787,0.21000000000000085,1,
2016-03-03,Jensyn Acquisition ,JSYNU,Chardan Capital Markets,10.0,9.95,9.95,-0.005000000000000071,-0.05000000000000071,-0.05000000000000071,1,
2016-03-03,Syndax Pharmaceuticals ,SNDX,Morgan Stanley/ Citigroup,12.0,12.11,12.01,0.0008333333333333156,0.10999999999999943,0.009999999999999787,1,
2016-03-11,KLR Energy Acquisition ,KLREU,EarlyBirdCapital,10.0,10.0,10.0,0.0,0.0,0.0,1,
2016-03-22,Corvus Pharmaceuticals ,CRVS,Credit Suisse/ Cowen and Company,15.0,15.0,14.25,-0.05,0.0,-0.75,1,
2016-04-07,Aeglea BioTherapeutics ,AGLE,UBS Investment Bank/ BMO Capital Markets/ Wells Fargo Securities,10.0,10.4,9.77,-0.02300000000000004,0.4000000000000004,-0.23000000000000045,1,
2016-04-15,Bats Global Markets ,BATS,Morgan Stanley/ Citigroup,19.0,22.88,23.0,0.21052631578947367,3.879999999999999,4.0,3,
2016-04-20,MGM Growth Properties LLC ,MGP,BofA Merrill Lynch/ J.P. Morgan/ Morgan Stanley/ Evercore ISI/ Barclays/ Citigroup/ Deutsche Bank Securities,21.0,22.75,22.01,0.04809523809523817,1.75,1.0100000000000016,2,
2016-04-21,American Renal Associates Holdings ,ARA,BofA Merrill Lynch/ Barclays/ Goldman Sachs/ Wells Fargo Securities/ SunTrust Robinson Humphrey/Leerink Partners,22.0,26.5,26.5,0.20454545454545456,4.5,4.5,2,
2016-04-22,SecureWorks ,SCWX,BofA Merrill Lynch/ Morgan Stanley/ Goldman Sachs/ J.P. Morgan,14.0,13.91,14.0,0.0,-0.08999999999999986,0.0,1,
2016-04-27,Red Rock Resorts ,RRR,Deutsche Bank Securities/ J.P. Morgan/ BofA Merrill Lynch/ Goldman Sachs,19.5,18.5,18.7,-0.04102564102564106,-1.0,-0.8000000000000007,1,
2016-04-27,Yintech Investment Holdings Limited ,YIN,Jefferies,13.5,13.8,13.5,0.0,0.3000000000000007,0.0,1,
2016-05-06,Intellia Therapeutics ,NTLA,Credit Suisse/ Jefferies/ Leerink Partners,18.0,22.0,22.1,0.22777777777777786,4.0,4.100000000000001,3,
2016-05-06,Spring Bank Pharmaceuticals ,SBPH,Dawson James Securities,12.0,11.28,11.1,-0.07500000000000002,-0.7200000000000006,-0.9000000000000004,1,
2016-05-12,SiteOne Landscape Supply ,SITE,Deutsche Bank Securities/ Goldman Sachs/ UBS Investment Bank,21.0,25.9,26.67,0.2700000000000001,4.899999999999999,5.670000000000003,1,Missed
2016-05-13,Acacia Communications,ACIA,Goldman Sachs/ BofA Merrill Lynch/ Deutsche Bank Securities,23.0,29.0,30.95,0.3456521739130434,6.0,7.949999999999998,3,
2016-05-13,Oncobiologics ,ONSIU,Jefferies/ Barclays,6.0,5.12,4.8,-0.20000000000000004,-0.8799999999999999,-1.2000000000000002,1,
2016-05-18,PhaseRx ,PZRX,Laidlaw & Company (UK) Ltd.,4.0,4.13,4.17,0.04249999999999998,0.1299999999999999,0.16999999999999993,1,
2016-05-19,Grupo Supervielle S.A. ,SUPV,Morgan Stanley/ BofA Merrill Lynch,11.0,11.5,11.5,0.045454545454545456,0.5,0.5,1,
2016-05-19,Merus B.V. ,MRUS,Citigroup/ Jefferies,10.0,9.75,10.04,0.003999999999999915,-0.25,0.03999999999999915,1,
2016-05-20,CF Corporation ,CFCOU,Citigroup/ BofA Merrill Lynch/ Credit Suisse​,10.0,10.04,9.99,-0.0009999999999999788,0.03999999999999915,-0.009999999999999787,1,
2016-05-24,Midland States Bancorp ,MSBI,"Sandler O'Neill + Partners/ Keefe, Bruyette & Woods (A Stifel Company)",22.0,22.06,21.9,-0.00454545454545461,0.05999999999999873,-0.10000000000000142,1,
2016-05-26,Cotiviti Holdings ,COTV,Goldman Sachs/ J.P. Morgan,19.0,19.5,17.11,-0.09947368421052634,0.5,-1.8900000000000008,3,Missed
2016-05-26,GMS,GMS,Barclays/ Credit Suisse,21.0,22.5,21.91,0.043333333333333335,1.5,0.91,1,
2016-05-26,Landcadia Holdings ,LCAHU,Jefferies/ Deutsche Bank Securities,10.0,10.0,10.0,0.0,0.0,0.0,2,
2016-05-26,Reata Pharmaceuticals ,RETA,Citigroup/ Cowen and Company/ Piper Jaffray,11.0,11.06,13.7,0.2454545454545454,0.0600000000000005,2.6999999999999997,1,
2016-05-26,US Foods Holding ,USFD,Goldman Sachs/ Morgan Stanley/ J.P. Morgan,23.0,24.25,24.91,0.08304347826086958,1.25,1.91,2,
2016-06-02,Clearside Biomedical ,CLSD,Cowen and Company/ Stifel,7.0,8.0,7.25,0.03571428571428571,1.0,0.25,1,
2016-06-02,Nant Health ,NH,Jefferies/ Cowen and Company,14.0,16.11,18.59,0.32785714285714285,2.1099999999999994,4.59,1,Missed
2016-06-03,Sensus Healthcare ,SRTSU,Northland Capital Markets/ Neidiger Tucker Bruner,23.0,23.25,24.91,0.08304347826086958,0.25,1.91,1,
2016-06-10,Atkore International Group ,ATKR,Credit Suisse/ Deutsche Bank Securities/ J.P. Morgan/ UBS Investment Bank,16.0,15.75,16.0,0.0,-0.25,0.0,1,
2016-06-10,China Online Education Group ,COE,Morgan Stanley/ Credit Suisse,19.0,19.5,18.98,-0.001052631578947346,0.5,-0.01999999999999957,1,
2016-06-22,Selecta Biosciences ,SELB,UBS Investment Bank/ Stifel,14.0,15.0,14.0,0.0,1.0,0.0,1,
2016-06-23,Twilio,TWLO,Goldman Sachs/ J.P. Morgan,15.0,23.99,28.79,0.9193333333333332,8.989999999999998,13.79,3,
2016-07-07,M III Acquisition ,MIIIU,Cantor Fitzgerald & Co.,10.0,10.0,9.63,-0.03699999999999992,0.0,-0.3699999999999992,1,
2016-07-08,Monster Digital ,MSDI,Axiom Capital Management/ WestPark Capital,4.5,4.0,3.68,-0.18222222222222215,-0.5,-0.8199999999999998,1,
2016-07-14,LINE Corporation ,LN,Morgan Stanley/ Nomura/ Goldman Sachs Japan/ J.P. Morgan,32.84,42.0,41.58,0.266138855054811,9.159999999999997,8.739999999999995,3,
2016-07-15,AdvancePierre Foods Holdings ,APFH,Barclays/ Credit Suisse/ Morgan Stanley,21.0,23.5,24.0,0.14285714285714285,2.5,3.0,2,
2016-07-15,Conyers Park Acquisition ,CPAAU,Deutsche Bank Securities/ Goldman Sachs,10.0,10.05,10.21,0.021000000000000085,0.05000000000000071,0.21000000000000085,1,
2016-07-20,Audentes Therapeutics ,BOLD,BofA Merrill Lynch/ Cowen and Company/ Piper Jaffray,15.0,19.0,15.13,0.008666666666666718,4.0,0.13000000000000078,3,
2016-07-21,IMPINJ ,PI,RBC Capital Markets/ Pacific Crest Securities (a division of KeyBanc Capital Markets)/ Piper Jaffray,14.0,18.0,17.97,0.2835714285714285,4.0,3.969999999999999,3,
