Trade_Date,Issuer,Symbol,Lead/Joint-Lead_ Managers,Offer_Price,Opening_Price,1st Day_Close,1st Day.1_% Px Chng ,$ Change_Opening,$ Change.1_Close,Star_Ratings,Performed,year,CUSIP,Offer Date,IPO Name,Ticker,VC Dummy,Rollup dummy,CRSP PERM,Dual dummy,Internet dummy,Post-Issue shares,Founding,uw_max_rank,top_tier_uw,month,avg_net_ipo,num_ipo,net_num_ipo,perc_price_above
2010-11-05,The Fresh Market ,TFM,BofA Merrill Lynch/J.P. Morgan/Goldman Sachs,22.0,34.0,32.11,0.4595454545454545,12.0,10.11,3,,2010.0,35804H10,2010-11-04,Fresh Market Inc,TFM,0,0,12410,0,0,.,1981.0,9.001,1,11.0,10.5,26.0,11,0.41
2010-11-10,Noah Holdings Limited ,NOAH,J.P. Morgan/ BofA Merrill Lynch,12.0,15.0,15.99,0.3325,3.0,3.99,3,,2010.0,65487X10,2010-11-09,Noah Holdings Ltd,NOAH,1,0,12377,1,0,54700000,2005.0,9.001,1,11.0,10.5,26.0,11,0.41
2010-11-10,RDA Microelectronics ,RDA,Morgan Stanley/ Credit Suisse,9.0,10.11,10.75,0.19444444444444445,1.1099999999999994,1.75,2,,2010.0,749394102,2010-11-09,RDA Microelectronics Inc,RDA,1,0,12403,1,0,42460000,2004.0,8.501,1,11.0,10.5,26.0,11,0.41
2010-11-11,Complete Genomics ,GNOM,UBS Investment Bank/ Jefferies & Company,9.0,8.5,8.03,-0.10777777777777783,-0.5,-0.9700000000000006,1,,2010.0,20454K10,2010-11-11,Complete Genomics Inc,GNOM,1,0,12398,0,0,.,2005.0,8.501,1,11.0,10.5,26.0,11,0.41
2010-11-11,Inph ,IPHI,Morgan Stanley.Deutsche Bank/Jefferies,12.0,15.13,15.3,0.2750000000000001,3.1300000000000012,3.3000000000000007,3,,2010.0,45772F10,2010-11-10,Inphi Corp,IPHI,1,0,12374,0,0,.,2000.0,8.001,1,11.0,10.5,26.0,11,0.41
2010-11-17,Bitauto Holdings Limited ,BITA,Citi/ UBS Investment Bank,12.0,12.0,12.45,0.037499999999999936,0.0,0.4499999999999993,3,Missed,2010.0,09172710,2010-11-17,Bitauto Holdings Ltd,BITA,1,0,12365,1,1,41253390,2002.0,9.001,1,11.0,10.5,26.0,11,0.41
2010-11-17,Booz Allen & Hamilton ,BAH,Morgan Stanley/ Barclays Capital/ BofA Merrill Lynch Credit Suisse,17.0,17.26,19.25,0.1323529411764706,0.2600000000000016,2.25,2,,2010.0,09950210,2010-11-16,Booz Allen Hamilton Holding Co,BAH,0,0,12366,1,0,120622350,1914.0,8.001,1,11.0,10.5,26.0,11,0.41
2010-11-18,General Motors Company ,GM,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ Citi,33.0,35.0,34.19,0.036060606060606,2.0,1.1899999999999975,3,,2010.0,37045V10,2010-11-18,General Motors Co,GM,0,0,12369,0,0,.,1908.0,9.001,1,11.0,10.5,26.0,11,0.41
2010-11-18,LPL investmens ,LPLA,Goldman Sachs/Morgan Stanley,30.0,33.05,32.15,0.07166666666666661,3.049999999999997,2.1499999999999986,2,,2010.0,50213H10,2010-11-18,LPL Investment Holdings Inc,LPLA,0,0,12400,0,0,.,1968.0,9.001,1,11.0,10.5,26.0,11,0.41
2010-11-19,Aeroflex Holdings ,ARX,"Goldman, Sachs/ Credit Suisse/ J.P. Morgan/ Morgan Stanley",13.5,12.67,12.67,-0.061481481481481484,-0.8300000000000001,-0.8300000000000001,1,,2010.0,00776710,2010-11-18,Aeroflex Holding Corp,ARX,0,0,12364,0,0,.,1937.0,9.001,1,11.0,10.5,26.0,11,0.41
2010-11-19,Lizhan Environmental ,LZEN,Maxim Group LLC,4.0,4.0,4.01,0.0024999999999999467,0.0,0.009999999999999787,1,,2010.0,,2010-11-19,Lizhan Environmental Corp,LZEN,0,0,12401,0,0,.,2009.0,3.0010000000000003,0,11.0,10.5,26.0,11,0.41
2010-11-23,China Xiniya Fashion Limited ,XNY,Cowen,11.0,11.0,9.95,-0.09545454545454553,0.0,-1.0500000000000007,1,Missed,2010.0,16950W10,2010-11-22,China Xiniya Fashion Ltd,XNY,0,0,12367,1,0,58000000,2005.0,6.501,0,11.0,10.5,26.0,11,0.41
2010-11-23,Zogenix ,ZGNX,Wells Fargo Securities/ Leerink Swann,4.0,5.0,3.98,-0.0050000000000000044,1.0,-0.020000000000000014,1,,2010.0,98978L10,2010-11-22,Zogenix Inc,ZGNX,1,0,12413,0,0,.,2006.0,8.001,1,11.0,10.5,26.0,11,0.41
2010-11-24,Anacor Pharmaceuticals ,ANAC,Citi/ Deutsche Bank Securities,5.0,5.0,5.09,0.017999999999999967,0.0,0.08999999999999986,1,,2010.0,03242010,2010-11-23,Anacor Pharmaceuticals Inc,ANAC,1,0,12392,0,0,.,2002.0,9.001,1,11.0,10.5,26.0,11,0.41
2010-11-24,L&L Acquisition ,LLACQU,Morgan Joseph,10.0,10.0,10.0,0.0,0.0,0.0,1,,2010.0,,,,,,,,,,,,4.001,0,11.0,10.5,26.0,11,0.41
2010-11-24,SYSWIN ,SYSW,Morgan Stanley,7.0,7.0,6.2,-0.11428571428571425,0.0,-0.7999999999999998,1,,2010.0,872058102,2010-11-23,SYSWIN Inc,SYSW,0,0,12388,1,0,48318750,2007.0,0.0,0,11.0,10.5,26.0,11,0.41
2010-12-02,FXCM ,FXCM,Credit Suisse/ J.P. Morgan/ Citi,14.0,15.0,14.85,0.060714285714285686,1.0,0.8499999999999996,1,Missed,2010.0,30269310,2010-12-01,FXCM Inc,FXCM,0,0,12446,1,0,75300000,2005.0,9.001,1,12.0,8.7,20.0,11,0.2
2010-12-07,Targa Resources Investments ,TRGP,Barclays Capital,22.0,24.1,24.7,0.1227272727272727,2.1000000000000014,2.6999999999999997,2,,2010.0,87612G10,2010-12-06,Targa Resources Corp,TRGP,0,0,12476,0,0,.,2004.0,8.001,1,12.0,8.7,20.0,11,0.2
2010-12-08,CTPartners Executive Search  ,CTP,William Blair & Company/ C.L. King & Associates,13.0,13.0,13.0,0.0,0.0,0.0,2,Missed,2010.0,22945C10,2010-12-07,CTPartners Executive Search In,CTP,0,0,12440,0,0,.,1980.0,7.001,0,12.0,8.7,20.0,11,0.2
2010-12-08,E-Commerce China Dangdang ,DANG,Credit Suisse/ Morgan Stanley,16.0,24.5,29.91,0.869375,8.5,13.91,3,,2010.0,26833A10,2010-12-07,E-Commerce China Dangdang Inc,DANG,1,0,12444,1,1,-9,2000.0,8.501,1,12.0,8.7,20.0,11,0.2
2010-12-08,Youku.com ,YOKU,Goldman Sachs (Asia),12.8,27.0,27.0,1.1093749999999998,14.2,14.2,3,,2010.0,98742U10,2010-12-08,Youku.com Inc,YOKU,1,0,12478,1,1,102976540,2005.0,9.001,1,12.0,8.7,20.0,11,0.2
2010-12-09,Bona Film Group Limited ,BONA,BofA Merrill Lynch/ J.P. Morgan,8.5,8.5,6.6,-0.22352941176470592,0.0,-1.9000000000000004,2,Missed,2010.0,09777B10,2010-12-08,Bona Film Group Ltd,BONA,.,0,12481,1,0,5869896,2003.0,9.001,1,12.0,8.7,20.0,11,0.2
2010-12-09,First Republic Bank ,FRC,BofA Merrill Lynch/ Morgan Stanley/ J.P. Morgan,25.5,27.25,27.92,0.0949019607843138,1.75,2.4200000000000017,1,,2010.0,33616C10,2010-12-08,First Republic Bank,FRC,0,0,12448,0,0,.,1985.0,9.001,1,12.0,8.7,20.0,11,0.2
2010-12-09,SemiLeds ,LEDS,BofA Merrill Lynch/ Barclays Capital/ Jefferies,17.0,23.14,25.76,0.5152941176470589,6.1400000000000015,8.760000000000002,3,,2010.0,81664510,2010-12-08,SemiLEDs Corp,LEDS,0,0,12488,0,0,.,2005.0,8.001,1,12.0,8.7,20.0,11,0.2
2010-12-10,FlatWorld Acquisition ,FTWAU,Rodman & Renshaw/ EarlyBirdCapital,10.0,10.0,10.01,0.0009999999999999788,0.0,0.009999999999999787,1,,2010.0,G35536104,2010-12-09,FlatWorld Acquisition Corp,FTWAU,0,0,.,1,0,-9,-99.0,4.001,0,12.0,8.7,20.0,11,0.2
2010-12-10,Lentuo International ,LAS,Cowen/ HSBC,8.0,8.5,8.38,0.0475000000000001,0.5,0.3800000000000008,1,,2010.0,52635310,2010-12-10,Lentuo International Inc,LAS,0,0,12455,1,0,-9,1997.0,8.001,1,12.0,8.7,20.0,11,0.2
2010-12-10,Sky-mobi Limited  ,MOBI,Citi,8.0,6.0,6.0,-0.25,-2.0,-2.0,1,,2010.0,83084G10,2010-12-09,Sky-mobi Ltd,MOBI,1,0,12489,1,1,32173725,2005.0,9.001,1,12.0,8.7,20.0,11,0.2
2010-12-14,iSoftStone Holdings Limited ,ISS,UBS Investment Bank/ J.P. Morgan/ Morgan Stanley,13.0,16.0,16.2,0.2461538461538461,3.0,3.1999999999999997,2,,2010.0,46489B10,2010-12-13,iSoftStone Holdings Ltd,ISS,1,0,12454,1,0,-9,2001.0,9.001,1,12.0,8.7,20.0,11,0.2
2010-12-15,FleetCor Technologies ,FLT,"J.P. Morgan/ Goldman, Sachs",23.0,25.0,27.75,0.2065217391304348,2.0,4.75,2,,2010.0,33904110,2010-12-14,FleetCor Technologies Inc,FLT,2,0,12449,0,0,.,2003.0,9.001,1,12.0,8.7,20.0,11,0.2
2010-12-15,GAIN Capital Holdings ,GCAP,Morgan Stanley/Deutsche Bank,9.0,9.05,8.85,-0.016666666666666705,0.05000000000000071,-0.15000000000000036,1,,2010.0,36268W10,2010-12-15,GAIN Capital Holdings Inc,GCAP,2,0,12451,0,1,.,1999.0,0.0,0,12.0,8.7,20.0,11,0.2
2010-12-15,RigNet ,RNET,Deutsche Bank Securities/ Jefferies & Company,12.0,12.0,12.55,0.045833333333333386,0.0,0.5500000000000007,1,,2010.0,76658210,2010-12-15,RigNet Inc,RNET,1,0,12494,0,0,.,2004.0,8.501,1,12.0,8.7,20.0,11,0.2
2010-12-15,Walker & Dunlop ,WD,"Credit Suisse/ Keefe, Bruyette & Woods/ Morgan Stanley",10.0,9.9,9.9,-0.009999999999999964,-0.09999999999999963,-0.09999999999999963,1,,2010.0,93148P10,2010-12-14,Walker & Dunlop Inc,WD,0,0,12477,0,0,.,1937.0,8.501,1,12.0,8.7,20.0,11,0.2
2010-12-16,Swift Holdings ,SWFT,Morgan Stanley/ BofA Merrill Lynch/ Wells Fargo Securities,11.0,11.0,11.1,0.00909090909090906,0.0,0.09999999999999963,1,,2010.0,87074U10,2010-12-16,Swift Transportation Co,SWFT,0,0,12473,1,0,133416713,1966.0,8.001,1,12.0,8.7,20.0,11,0.2
2010-12-17,Fortegra Financial ,FRF,Piper Jaffray/ SunTrust Robinson Humphrey,11.0,11.0,11.0,0.0,0.0,0.0,1,,2010.0,34954W10,2010-12-16,Fortegra Financial Corp,FRF,0,0,12450,0,0,.,1981.0,6.501,0,12.0,8.7,20.0,11,0.2
2010-12-17,"QR Energy, LP ",QRE,Wells Fargo Securities,20.0,19.9,19.6,-0.019999999999999928,-0.10000000000000142,-0.3999999999999986,1,,2010.0,74734R10,2010-12-16,QR Energy LP,QRE,0,0,12464,1,0,35693603,-99.0,8.001,1,12.0,8.7,20.0,11,0.2
2010-12-16,Ventrus Biosciences ,VTUS,"Rodman & Renshaw, LLC/ National Securities",6.0,7.47,6.3,0.04999999999999997,1.4699999999999998,0.2999999999999998,1,,2010.0,92282210,2010-12-16,Ventrus Biosciences Inc,VTUS,0,0,12497,0,0,.,2005.0,2.001,0,12.0,8.7,20.0,11,0.2
2010-12-21,"Ossen Innovation Co., Ltd. ",OSN,"Global Hunter Securities, LLC/ Knight Capital Markets",4.5,4.74,4.25,-0.05555555555555555,0.2400000000000002,-0.25,1,,2010.0,,,,,,,,,,,,6.001,0,12.0,8.7,20.0,11,0.2
2009-02-10,Mead Johnson Nutrition ,MJN,Citi/Morgan Stanley,24.0,26.0,26.43,0.10125,2.0,2.43,3,,2009.0,582839106,2009-02-10,Mead Johnson Nutrition Co,MJN,0,0,92890,1,0,200000000,1905.0,9.001,1,2.0,10.1,2.0,1,1.0
2009-04-01,Changyou.com ,CYOU,Credit Suisse/Merrill Lynch,16.0,22.0,20.02,0.25125,6.0,4.02,3,,2009.0,15911M107,2009-04-01,Changyou.com Ltd,CYOU,0,0,92918,1,1,51250000,2007.0,9.001,1,4.0,22.6,7.0,2,0.5
2009-04-14,Bridgepoint Education ,BPI,Credit Suisse/JPMorgan,10.5,10.5,11.1,0.05714285714285711,0.0,0.5999999999999996,1,,2009.0,10807M105,2009-04-14,Bridgepoint Education Inc,BPI,1,0,92902,0,0,.,1999.0,9.001,1,4.0,22.6,7.0,2,0.5
2009-04-15,Rosetta Stone ,RST,Morgan Stanley/William Blair,18.0,25.0,25.12,0.3955555555555556,7.0,7.120000000000001,3,,2009.0,777780107,2009-04-15,Rosetta Stone Inc,RST,0,0,92913,0,0,.,2003.0,7.001,0,4.0,22.6,7.0,2,0.5
2009-05-14,DigitalGlobal ,DGI,Morgan Stanley/JP Morgan,19.0,23.0,21.5,0.13157894736842105,4.0,2.5,3,,2009.0,25389M877,2009-05-13,DigitalGlobe Inc,DGI,1,0,92924,0,0,.,1995.0,9.001,1,5.0,27.5,4.0,3,1.0
2009-05-19,SolarWinds ,SWI,"JPMorgan/ Goldman, Sachs/ Morgan Stanley",12.5,15.0,13.75,0.1,2.5,1.25,3,,2009.0,83416B109,2009-05-19,SolarWinds Inc,SWI,1,0,92931,0,1,.,1998.0,9.001,1,5.0,27.5,4.0,3,1.0
2009-05-20,OpenTable ,OPEN,Merrill Lynch,20.0,24.5,31.89,0.5945,4.5,11.89,3,,2009.0,68372A104,2009-05-21,OpenTable Inc,OPEN,1,0,92934,0,1,.,1999.0,0.0,0,5.0,27.5,4.0,3,1.0
2009-06-02,Government Properties Income Trust ,GOV,Merrill Lynch/Wachovia/Morgan Stanley,20.0,19.4,19.47,-0.026500000000000055,-0.6000000000000014,-0.5300000000000011,1,,2009.0,38376A103,2009-06-02,Government Properties Income,GOV,0,0,92948,0,0,.,2009.0,0.0,0,6.0,23.3,8.0,2,1.0
2009-06-12,Cypress Sharpridge Investment ,CYS,Barclay Capital,11.0,12.0,11.55,0.05000000000000007,1.0,0.5500000000000007,1,,2009.0,23281A307,2009-06-11,Cypress Sharpridge Investments,CYS,0,0,92945,0,0,.,2006.0,8.001,1,6.0,23.3,8.0,2,1.0
2009-06-24,Chemspec International ,CPC,Credit Suisse/Citi,9.0,9.45,9.0,0.0,0.4499999999999993,0.0,3,Missed,2009.0,163868102,2009-06-23,ChemSpec International Ltd,CPC,0,0,92943,1,0,2180000000,2006.0,9.001,1,6.0,23.3,8.0,2,1.0
2009-06-24,Duoyuan Global Water ,DGW,Piper Jaffray,16.0,22.65,21.87,0.3668750000000001,6.649999999999999,5.870000000000001,3,,2009.0,,,,,,,,,,,,0.0,0,6.0,23.3,8.0,2,1.0
2009-06-25,Medidata Solutions ,MDSO,Citi/Credit Suisse,14.0,18.0,17.0,0.21428571428571427,4.0,3.0,3,,2009.0,58471A105,2009-06-24,Medidata Solutions Inc,MDSO,1,0,92940,0,0,.,2000.0,9.001,1,6.0,23.3,8.0,2,1.0
2009-06-26,Invesco Mortgage Capital,IVR,Credit Suisse/Morgan Stanley,20.0,19.8,19.42,-0.028999999999999918,-0.1999999999999993,-0.5799999999999983,1,,2009.0,46131B100,2009-06-25,Invesco Mortgage Capital Inc,IVR,0,0,92951,0,0,.,-99.0,9.001,1,6.0,23.3,8.0,2,1.0
2009-07-01,LogMeIn ,LOGM,JPMorgan/Barclay Capital,16.0,20.0,20.02,0.25125,4.0,4.02,3,,2009.0,54142L109,2009-06-30,LogMeIn Inc,LOGM,1,0,92984,0,0,.,2003.0,9.001,1,7.0,na,4.0,0,
2009-07-30,PennyMac Investment Trust ,PMT,Merrill Lynch/ Credit Suisse/ Deutsche Bank Securities,20.0,19.0,19.1,-0.04499999999999993,-1.0,-0.8999999999999986,1,,2009.0,70931T103,2009-07-29,Pennymac Mtg Invest Tr,PMT,0,0,92976,0,0,.,-99.0,9.001,1,7.0,na,4.0,0,
2009-08-01,Emdeon ,EM,Morgan Stanley,15.0,17.5,16.52,0.1013333333333333,2.5,1.5199999999999996,3,,2009.0,29084T104,2009-08-11,Emdeon Inc,EM,0,0,92992,1,0,88487776,1984.0,0.0,0,8.0,6.2,5.0,3,1.0
2009-08-06,CDC Software ,CDCS,Lazard Capital Markets/JMP Securities,12.0,12.0,9.99,-0.16749999999999998,0.0,-2.01,3,Missed,2009.0,12507Y108,2009-08-05,CDC Software Corp,CDCS,0,0,93003,1,0,29000000,2006.0,8.001,1,8.0,6.2,5.0,3,1.0
2009-08-06,Avago Technologies ,AVGO,Deutsche Bank Securities/ Barclays Capital/ Morgan Stanley/ Citi,15.0,16.2,16.18,0.07866666666666665,1.1999999999999993,1.1799999999999995,2,,2009.0,Y0486S10,2009-08-05,Avago Technologies Ltd,AVGO,0,0,93002,0,0,.,1961.0,9.001,1,8.0,6.2,5.0,3,1.0
2009-08-10,Cumberland Pharmaceuticals ,CPIX,UBS Investment Bank/Jefferies/ Wachovia Securities,17.0,17.75,16.83,-0.0100000000000001,0.75,-0.1700000000000017,1,,2009.0,230770109,2009-08-10,Cumberland Pharmaceuticals Inc,CPIX,1,0,93004,0,0,.,1999.0,7.001,0,8.0,6.2,5.0,3,1.0
2009-08-11,Starwood Property Trust ,STWD,BofA Merrill Lynch/Deuteche Bank,20.0,19.5,20.0,0.0,-0.5,0.0,1,,2009.0,85571B105,2009-08-11,Starwood Property Trust Inc,STWD,0,0,92999,0,0,.,-99.0,0.0,0,8.0,6.2,5.0,3,1.0
2009-09-16,CreXus Investment,CXS,Deutsche Bank/Merrill Lynch,15.0,14.5,14.63,-0.02466666666666661,-0.5,-0.3699999999999992,1,,2009.0,226553105,2009-09-16,CreXus Investment Corp,CXS,0,0,93019,0,0,.,2008.0,0.0,0,9.0,13.8,12.0,5,0.33
2009-09-24,Vitacost.com ,VITC,Jefferies/Oppenheimer ,12.0,12.05,12.05,0.004166666666666726,0.05000000000000071,0.05000000000000071,2,Missed,2009.0,92847A200,2009-09-23,Vitacost.com Inc,VITC,0,0,93047,0,1,.,1994.0,7.001,0,9.0,13.8,12.0,5,0.33
2009-09-24,Colony Financial ,CLNY,BofA Merrill Lynch/Goldman Sachs/Morgan Stanley/UBS Investment Bank,20.0,19.5,19.66,-0.016999999999999994,-0.5,-0.33999999999999986,1,,2009.0,19624R106,2009-09-23,Colony Financial Inc,CLNY,0,0,93018,0,0,.,2009.0,9.001,1,9.0,13.8,12.0,5,0.33
2009-09-24,A123 Systems ,AONE,Morgan Stanley/Goldman Sachs,13.5,16.94,20.29,0.502962962962963,3.4400000000000013,6.789999999999999,3,,2009.0,03739T108,2009-09-23,A123 Systems Inc,AONE,1,0,93037,0,0,.,2001.0,9.001,1,9.0,13.8,12.0,5,0.33
2009-09-24,Apollo Commerical Real Estate ,ARI,J.P. Morgan/Citi/Barclays Capial,20.0,19.05,18.5,-0.075,-0.9499999999999992,-1.5,1,,2009.0,03762U105,2009-09-23,Apollo Coml RE Fin Inc,ARI,0,0,93014,0,0,.,2009.0,9.001,1,9.0,13.8,12.0,5,0.33
2009-09-24,Artio Global Investors ,ART,Goldman Sachs,26.0,27.3,28.1,0.08076923076923083,1.3000000000000007,2.1000000000000014,2,,2009.0,04315B107,2009-09-23,Artio Global Investors Inc,ART,0,0,93015,1,0,60006924,1962.0,9.001,1,9.0,13.8,12.0,5,0.33
2009-09-25,Shanda Games Limited ,GAME,Goldman Sachs (Asia)/J.P. Morgan,12.5,12.5,10.75,-0.14,0.0,-1.75,3,Missed,2009.0,81941U105,2009-09-24,Shanda Games Ltd,GAME,0,0,93042,1,1,-9,2003.0,9.001,1,9.0,13.8,12.0,5,0.33
2009-09-25,Select Medical Holdings ,SEM,Goldman Sachs/ Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan,10.0,9.75,10.09,0.008999999999999984,-0.25,0.08999999999999986,1,,2009.0,81619Q105,2009-09-25,Select Medical Holdings Corp,SEM,0,0,93035,0,0,.,1997.0,9.001,1,9.0,13.8,12.0,5,0.33
2009-10-01,Talecris BioTherapeutics ,TLCR,Morgan Stanley/Goldman Sachs/Citi/JPMorgan,19.0,19.5,21.15,0.11315789473684205,0.5,2.1499999999999986,2,,2009.0,874227101,2009-09-30,Talecris Biotherapeutics Hldg,TLCR,0,0,93088,0,0,.,1995.0,9.001,1,10.0,0.3,13.0,11,0.18
2009-10-02,Echo Global Logitcs ,ECHO,Morgan Stanley/ Citi,14.0,13.6,14.06,0.0042857142857143215,-0.4000000000000004,0.0600000000000005,2,Missed,2009.0,27875T101,2009-10-01,Echo Global Logistics Inc,ECHO,1,0,93079,0,0,.,2005.0,9.001,1,10.0,0.3,13.0,11,0.18
2009-10-02,Education Management Corporation ,EDMC,Goldman Sachs/J.P. Morgan/BofA Merrill Lynch/Barclays Capital/Credit Suisse/Morgan Stanley,18.0,20.25,21.77,0.20944444444444446,2.25,3.77,2,,2009.0,28140M103,2009-10-01,Education Management Corp,EDMC,0,0,93080,0,0,.,1962.0,9.001,1,10.0,0.3,13.0,11,0.18
2009-10-07,Banco Santander ,BSBR,Santander/ Credit Suisse/ BofA Merrill Lynch/ UBS Investment Bank,13.4033,13.3,13.01,-0.02934351987943268,-0.10329999999999906,-0.3933,2,Missed,2009.0,05967A107,2009-10-06,Banco Santander Brasil SA,BSBR,0,0,93054,1,0,-9,-99.0,9.001,1,10.0,0.3,13.0,11,0.18
2009-10-07,Verisk Analytics ,VRSK,BofA Merrill Lynch/Morgan Stanley,22.0,26.41,27.22,0.2372727272727272,4.41,5.219999999999999,3,,2009.0,92345Y106,2009-10-06,Verisk Analytics Inc,VRSK,0,0,93089,1,0,180600000,1971.0,0.0,0,10.0,0.3,13.0,11,0.18
2009-10-08,Mistras Group ,MG,J.P. Morghan/Credit Suisse.BofA Merrill Lynch,12.5,12.3,12.53,0.0023999999999999486,-0.1999999999999993,0.029999999999999364,1,,2009.0,60649T107,2009-10-07,Mistras Group Inc,MG,0,0,93065,0,0,.,1968.0,0.0,0,10.0,0.3,13.0,11,0.18
2009-10-08,Omeros ,OMER,Deutsche Bank Securities,10.0,9.49,8.73,-0.12699999999999995,-0.5099999999999998,-1.2699999999999996,1,,2009.0,682143102,2009-10-07,Omeros Corp,OMER,1,0,93085,0,0,.,1994.0,9.001,1,10.0,0.3,13.0,11,0.18
2009-10-13,RailAmerica ,RA,JPMorgan/Citi/Deutsche Bank/Morgan Stanley,15.0,14.35,13.75,-0.08333333333333333,-0.6500000000000004,-1.25,1,,2009.0,75075340,2009-10-12,RailAmerica Inc,RA,0,0,93068,0,0,.,1992.0,9.001,1,10.0,0.3,13.0,11,0.18
2009-10-16,China Real Estate Information ,CRIC,Credit Suisse/UBS Investment Bank,12.0,12.28,14.2,0.18333333333333326,0.27999999999999936,2.1999999999999997,2,,2009.0,16948Q103,2009-10-16,China Real Estate Information,CRIC,0,.,93077,0,0,.,2002.0,9.001,1,10.0,0.3,13.0,11,0.18
2009-10-20,ZST Digital Networks ,ZSTN,Rodman & Renshaw/WestPark Capital,8.0,8.0,7.52,-0.06000000000000005,0.0,-0.4800000000000004,2,Missed,2009.0,98878T20,2009-10-20,ZST Digital Networks Inc,ZSTN,0,0,93049,0,0,.,1996.0,2.001,0,10.0,0.3,13.0,11,0.18
2009-10-21,AGA Medical Holdings ,AGAM,BofA Merrill Lynch,14.5,14.5,14.6,0.006896551724137907,0.0,0.09999999999999963,1,,2009.0,008368102,2009-10-20,AGA Medical Holdings Inc,AGAM,0,0,93074,0,0,.,1995.0,0.0,0,10.0,0.3,13.0,11,0.18
2009-10-23,Dole Foods ,DOLE,Goldman Sachs/BofA Merrill Lynch/ Deutsche Bank/Wells Fargo,12.5,12.45,12.28,-0.01760000000000005,-0.05000000000000071,-0.22000000000000064,1,,2009.0,256603101,2009-10-22,Dole Food Co Inc,DOLE,0,0,93056,0,0,.,1851.0,9.001,1,10.0,0.3,13.0,11,0.18
2009-10-28,Addus HomeCare ,ADUS,William Baird/Oppenheimer,10.0,9.4,8.49,-0.15099999999999994,-0.5999999999999996,-1.5099999999999998,1,,2009.0,006739106,2009-10-27,Addus Homecare Corp,ADUS,0,0,93073,0,0,.,1979.0,7.001,0,10.0,0.3,13.0,11,0.18
2009-10-28,Vitamin Shoppe ,VSI,J.P. Morgan/BofA Merrill Lynch/Barclays Capital,17.0,19.5,17.95,0.05588235294117643,2.5,0.9499999999999992,2,,2009.0,92849E101,2009-10-27,Vitamin Shoppe Inc,VSI,0,0,93071,0,0,.,1977.0,9.001,1,10.0,0.3,13.0,11,0.18
2009-11-05,Hyatt Hotels,H,Goldman Sachs,25.0,26.0,28.0,0.12,1.0,3.0,1,Missed,2009.0,448579102,2009-11-05,Hyatt Hotels Corp,H,0,0,93098,1,0,168039995,1957.0,9.001,1,11.0,12.2,11.0,10,0.4
2009-11-05,Ancestry.com ,ACOM,Morgan Stanly/BofA Merrill Lynch,13.5,16.1,14.2,0.0518518518518518,2.6000000000000014,0.6999999999999993,2,,2009.0,032803108,2009-11-05,Ancestry.com,ACOM,1,0,93124,0,1,.,1998.0,0.0,0,11.0,12.2,11.0,10,0.4
2009-11-06,Duyuan Printing  ,DYP,Piper Jaffray/Roth Capital Partners ,8.5,8.5,7.77,-0.08588235294117652,0.0,-0.7300000000000004,1,,2009.0,26605B109,2009-11-06,Duoyuan Printing,DYP,0,0,93097,0,0,.,1994.0,4.001,0,11.0,12.2,11.0,10,0.4
2009-11-06,STR Holdings ,STRI,Credit Suisse/Goldman Sachs,10.0,10.0,13.1,0.30999999999999994,0.0,3.1,1,,2009.0,78478V100,2009-11-06,STR Holdings Inc,STRI,0,0,93111,0,0,.,1973.0,9.001,1,11.0,12.2,11.0,10,0.4
2009-11-13,Dollar General ,DG,Citi/Goldman Sachs/KKR/BofA Merrill Lynch/J.P. Morgan,21.0,22.0,22.73,0.0823809523809524,1.0,1.7300000000000004,3,,2009.0,256677105,2009-11-13,Dollar General Corp,DG,0,0,93096,0,0,.,1939.0,9.001,1,11.0,12.2,11.0,10,0.4
2009-11-13,rue21,rue,BofA Merrill Lynch/Goldman Sachs/J.P. Morgan,19.0,23.0,24.3,0.2789473684210527,4.0,5.300000000000002,3,,2009.0,,,,,,,,,,,,9.001,1,11.0,12.2,11.0,10,0.4
2009-11-18,Fortinet ,FTNT,Morgan Stanley/J.P. Morgan/Deutsche Bank,12.5,17.0,16.62,0.3296000000000001,4.5,4.120000000000001,3,,2009.0,34959E10,2009-11-18,Fortinet Inc,FTNT,1,0,93132,0,0,.,2000.0,9.001,1,11.0,12.2,11.0,10,0.4
2009-11-20,Archipelago Learning ,ARCL,BofA Merrill Lynch/Wm Blair,16.5,19.0,18.77,0.13757575757575755,2.5,2.27,1,Missed,2009.0,03956P102,2009-11-20,Archipelago Learning,ARCL,0,0,93125,0,1,.,2000.0,0.0,0,11.0,12.2,11.0,10,0.4
2009-11-20,Cloud Peak Energy ,CLD,Credit Suisse/Morgan Stanley/RBC Capital Markets,15.0,14.5,14.84,-0.010666666666666677,-0.5,-0.16000000000000014,1,,2009.0,18911Q102,2009-11-20,Cloud Peak Energy,CLD,0,0,93095,0,0,.,1993.0,9.001,1,11.0,12.2,11.0,10,0.4
2009-11-20,Global Defense Technology & Systems ,GTEC,Cowen,13.0,13.05,13.08,0.006153846153846159,0.05000000000000071,0.08000000000000007,1,,2009.0,37950B107,2009-11-20,Global Defense Tech & Systems,GTEC,0,0,93135,0,0,.,1969.0,7.001,0,11.0,12.2,11.0,10,0.4
